location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,192.97495332254962
02,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,7.579017625747826
04,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,172.30230000726021
05,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,133.19564808807095
06,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,1194.0210521202412
08,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,109.98674463481935
09,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,146.91832859428956
10,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,17.87735947922952
11,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,49.638782046561424
12,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,948.8738605161744
13,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,351.1501255696854
15,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,25.223288924556012
16,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,22.580295788129295
17,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,593.6462938046836
18,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,253.71008143920008
19,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,112.91930859546129
20,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,37.361564068483624
21,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,106.3220989676596
22,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,100.28583236660825
23,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,38.654311172456744
24,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,210.82579271426388
25,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,408.54905486933296
26,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,415.55272944330807
27,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,316.93657406111265
28,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,135.44789143444828
29,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,156.76502074713665
30,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,11.811423496515069
31,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,53.8742859049543
32,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,40.06884449728632
33,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,36.694521294910054
34,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,564.5077736515483
35,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,38.25409737778865
36,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,1092.52381048798
37,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,556.8425776060568
38,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,33.073606691331605
39,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,618.7027697243769
40,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,237.36785638054107
41,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,46.111076560893196
42,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,1234.3943621539204
44,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,37.4568563336293
45,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,271.6115480569221
46,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,32.70255044355603
47,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,162.86769366880014
48,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,1155.8517086884083
49,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,45.1348171383188
50,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,21.3655957854618
51,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,249.53002907296963
53,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,147.96601224813747
54,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,62.3609136802369
55,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,303.87414143641865
56,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,20.13422381933619
72,2025-02-01,0,2025-02-01,wk inc flu hosp,quantile,0.01,0.0
01,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,165.4642486922507
02,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,5.865318711419867
04,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,140.1727115508385
05,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,119.6846128456083
06,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,1035.6858420662643
08,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,95.35532963565682
09,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,132.95443802350613
10,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,15.127876679491107
11,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,45.428016226366886
12,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,820.7390828698339
13,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,308.9186883089627
15,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,20.926841979248458
16,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,17.19905029982922
17,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,527.6102488547692
18,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,227.19769507643818
19,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,97.65264004526368
20,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,29.97345665047924
21,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,88.8858187291164
22,2025-02-01,1,2025-02-08,wk inc flu hosp,quantile,0.01,83.89511559787314
