"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.01,83.6189600771744
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.025,130.115611065947
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.05,166.51355180941
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.1,194.638637440158
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.15,200.157957253123
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.2,206.332363352253
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.25,208.798291834562
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.3,218.579721464727
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.35,226.236774204387
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.4,233.500748579292
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.45,239.202510792094
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.5,242.679167011996
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.55,243.162433050169
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.6,249.498188367421
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.65,251.788425677114
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.7,261.451074758904
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.75,266.032855214537
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.8,285.309700495241
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.85,295.021866063924
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.9,306.14563663032
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.95,337.528408860901
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.975,393.750066815348
2025-03-01,"wk inc flu hosp",0,"01",2025-03-01,"quantile",0.99,472.216889091591
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.01,17.7090398547737
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.025,19.427146235191
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.05,23.0652426400242
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.1,29.4032153005626
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.15,33.5066648951503
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.2,35.1322866785424
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.25,37.3806340589741
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.3,38.851442465689
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.35,40.6789647216082
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.4,42.3806179780914
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.45,43.6240377643661
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.5,43.7545277110635
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.55,44.1083706065916
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.6,44.8203918671166
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.65,45.4181687444679
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.7,46.5931700228174
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.75,48.9896117901693
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.8,51.6361675812839
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.85,56.0726731986618
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.9,60.7643017702052
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.95,69.1242895625903
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.975,76.510118867989
2025-03-01,"wk inc flu hosp",0,"02",2025-03-01,"quantile",0.99,84.2449154048485
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.01,300.438718200256
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.025,380.860968437494
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.05,450.259135298806
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.1,497.122632214815
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.15,540.873750313181
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.2,542.868989161647
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.25,555.268270755012
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.3,565.132640474071
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.35,592.64396466941
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.4,621.542414425974
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.45,634.874517989267
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.5,642.528373637315
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.55,650.528011922569
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.6,659.714681200815
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.65,661.67613641355
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.7,677.493021557251
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.75,680.831034914431
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.8,714.322045873174
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.85,738.006218101409
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.9,779.090477568515
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.95,839.27715810956
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.975,954.983304106268
2025-03-01,"wk inc flu hosp",0,"04",2025-03-01,"quantile",0.99,1067.94184646264
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.01,61.2268092420259
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.025,95.3755936126319
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.05,119.434060012634
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.1,140.886540911329
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.15,154.83663539565
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.2,160.232815485671
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.25,160.816095956518
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.3,166.769808788997
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.35,174.009994889429
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.4,183.385234379237
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.45,186.714520524596
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.5,186.73311860665
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.55,188.996762040233
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.6,192.126309361031
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.65,194.193889260452
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.7,199.117260215579
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.75,208.513033277789
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.8,232.286167484547
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.85,239.032735042707
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.9,275.277469872443
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.95,307.514085552003
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.975,341.054346275819
2025-03-01,"wk inc flu hosp",0,"05",2025-03-01,"quantile",0.99,421.547005091613
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.01,654.456602857322
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.025,979.596653441733
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.05,1248.99790720311
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.1,1398.60350333892
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.15,1490.16957865871
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.2,1537.51244409924
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.25,1573.90355613636
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.3,1655.63136023198
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.35,1726.9331729295
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.4,1808.17303465232
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.45,1812.91833730348
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.5,1816.16472940369
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.55,1827.23590543921
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.6,1832.45312774139
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.65,1852.31349300391
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.7,1888.31896722787
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.75,1915.46625608112
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.8,1996.31782171338
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.85,2013.64904078356
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.9,2108.92399861703
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.95,2308.67675247909
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.975,2591.34689373517
2025-03-01,"wk inc flu hosp",0,"06",2025-03-01,"quantile",0.99,2962.31824771952
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.01,157.8767908177
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.025,234.040848114244
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.05,284.637200409494
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.1,312.865483347932
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.15,327.30373316662
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.2,345.760347438685
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.25,349.90028973861
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.3,356.531402699585
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.35,372.533916200182
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.4,374.166155175694
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.45,384.237330517339
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.5,388.316342525101
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.55,388.815875377217
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.6,389.940463756394
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.65,393.52356770641
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.7,397.547904550229
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.75,400.849641482139
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.8,408.020693633399
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.85,426.685377712941
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.9,458.841173876885
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.95,507.592263360816
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.975,552.949083974047
2025-03-01,"wk inc flu hosp",0,"08",2025-03-01,"quantile",0.99,654.253850306844
2025-03-01,"wk inc flu hosp",0,"09",2025-03-01,"quantile",0.01,122.019957686217
2025-03-01,"wk inc flu hosp",0,"09",2025-03-01,"quantile",0.025,182.695178298317
2025-03-01,"wk inc flu hosp",0,"09",2025-03-01,"quantile",0.05,219.013105666685
2025-03-01,"wk inc flu hosp",0,"09",2025-03-01,"quantile",0.1,237.932056037404
2025-03-01,"wk inc flu hosp",0,"09",2025-03-01,"quantile",0.15,241.959917181854
