"reference_date","target","horizon","location","target_end_date","output_type","output_type_id","value"
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.01,164.047311665319
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.025,211.125414165628
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.05,257.978701253458
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.1,313.887744978313
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.15,352.415002168729
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.2,384.926804537892
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.25,393.884164845898
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.3,406.271804490911
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.35,407.001013317206
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.4,423.433316829729
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.45,442.974847239228
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.5,467.735597746137
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.55,490.006510274348
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.6,505.550862654855
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.65,537.111807886594
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.7,564.403458433402
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.75,586.716191639705
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.8,602.002693776644
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.85,616.765019664453
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.9,640.425286466671
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.95,684.761118722497
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.975,745.630332023307
2024-12-28,"wk inc flu hosp",0,"01",2024-12-28,"quantile",0.99,823.38646813657
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.01,4.79566691080789
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.025,5.86630443223649
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.05,6.80611743517884
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.1,9.3388459482514
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.15,11.2731727121122
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.2,12.3572459403708
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.25,13.7727750543745
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.3,14.5687802157992
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.35,15.0886359364747
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.4,16.0377236668118
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.45,16.7322038852877
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.5,17.9107545918098
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.55,18.9043320098408
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.6,19.8953167566775
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.65,21.3012938583111
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.7,22.385873142222
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.75,23.314506026097
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.8,24.6523223906085
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.85,26.6119222585825
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.9,29.0109488543073
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.95,32.5231099296763
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.975,37.0612464857187
2024-12-28,"wk inc flu hosp",0,"02",2024-12-28,"quantile",0.99,43.7271626160809
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.01,123.057513538695
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.025,187.289253272455
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.05,239.235498548566
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.1,292.405793260424
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.15,320.438558749128
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.2,343.108704682107
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.25,350.953784706548
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.3,375.683409343975
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.35,388.398714646197
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.4,406.740448943269
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.45,414.221485584213
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.5,427.758906823602
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.55,435.981769690504
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.6,449.434963271541
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.65,454.127312199981
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.7,469.321137727377
2024-12-28,"wk inc flu hosp",0,"04",2024-12-28,"quantile",0.75,505.268429975022
