location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,20.94049446329581
02,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,0.8830559889394458
04,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,23.492799611836464
05,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,39.94681459576126
06,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,0.0
08,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,12.296952218327318
09,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,20.34610197154389
10,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,2.5929488898174284
11,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,2.2699102105022684
12,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,122.06801754851013
13,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,11.927062972414097
15,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,2.706002679904381
16,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,10.46012833008904
17,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,25.92314387795633
18,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,52.94923367267237
19,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,21.502403343837553
20,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,19.213286061826658
21,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,29.38167362826796
22,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,10.051574229475841
23,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,4.060201580636416
24,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,21.500427107259505
25,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,55.054751222446804
26,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,75.95748112842399
27,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,31.50760942809422
28,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,16.389548740619325
29,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,58.48088905091397
30,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.7924463316625685
31,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,14.097671853309633
32,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.7563058078935265
33,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.593121529278811
34,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,30.65737955617904
35,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,7.405082226813751
36,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,58.570323901302864
37,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,6.694603993995676
38,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,3.754883684077618
39,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,49.038672042134905
40,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,24.16085249780987
41,2024-03-23,0,2024-03-23,wk inc flu hosp,quantile,0.01,5.913097873175039
