"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.01,18.8554478207256
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.025,25.5494519186795
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.05,28.8489973512021
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.1,33.6398193415856
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.15,37.2826341249992
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.2,39.6519295421027
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.25,41.4305085088013
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.3,43.9259721256273
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.35,45.7578004038078
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.4,48.0566685191577
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.45,49.3785766994055
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.5,50.914357002778
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.55,53.0051288039326
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.6,55.2640063369713
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.65,57.5587087054926
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.7,59.6858296872063
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.75,62.4906332959409
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.8,65.9168371508798
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.85,70.6088818329874
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.9,76.3617958461534
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.95,85.3382235601177
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.975,96.3508198764129
"01",0,2025-04-12,2025-04-12,"wk inc flu hosp","quantile",0.99,117.956565742997
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.01,7.3919313244846
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.025,11.3727017675207
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.05,14.4957617082715
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.1,17.1763928504229
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.15,19.8812872340247
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.2,23.07411831216
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.25,25.0193851174846
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.3,27.8223836957531
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.35,29.7929939891552
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.4,32.4028206520445
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.45,33.9972861939361
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.5,35.8623676810125
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.55,38.3241031161714
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.6,40.5086724570704
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.65,43.894867272732
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.7,47.3011260056196
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.75,51.9779759884422
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.8,56.2865836587791
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.85,63.147195947742
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.9,70.0796485523606
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.95,84.9480931165703
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.975,98.5014819815752
"01",1,2025-04-19,2025-04-12,"wk inc flu hosp","quantile",0.99,126.384021515344
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.01,4.90254385845228
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.025,7.20908470444393
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.05,8.32693795591387
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.1,8.52381317190017
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.15,11.4250294336353
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.2,13.6256130312826
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.25,16.072518148632
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.3,17.9902632464736
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.35,19.4904179146733
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.4,21.855585765927
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.45,23.5566595662274
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.5,25.9078807051238
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.55,27.7692371032699
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.6,30.7949598695372
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.65,34.8207088084895
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.7,38.1323884484883
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.75,43.6971724945674
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.8,49.8859730073321
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.85,57.6824189702983
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.9,67.901185236197
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.95,86.1024895037269
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.975,103.691908518999
"01",2,2025-04-26,2025-04-12,"wk inc flu hosp","quantile",0.99,141.085246367555
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.01,3.21898687606413
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.025,4.41884052475985
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.05,5.44135540718072
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.1,5.47598230200958
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.15,7.25703795116408
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.2,7.66329100282492
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.25,9.49590805823459
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.3,11.448264758858
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.35,13.5610367155166
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.4,16.8995259859232
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.45,18.7546327567122
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.5,20.769560899896
"01",3,2025-05-03,2025-04-12,"wk inc flu hosp","quantile",0.55,22.6067964744005
