"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.01,0
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.025,0.140192961973582
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.05,2.11970768509027
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.1,5.09043632747989
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.15,6.58640238087002
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.2,7.73863778485689
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.25,8.73584774668655
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.3,10.1022465000225
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.35,11.1329651037847
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.4,12.1815113570074
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.45,12.9372557315945
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.5,13.6239789233179
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.55,14.2833872570717
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.6,15.3010138773354
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.65,15.9742628412444
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.7,17.1275098869675
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.75,18.4686526332185
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.8,20.2244889495033
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.85,22.5300391086225
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.9,25.3419577492639
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.95,28.7584685222282
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.975,32.6023521240891
"01",0,2024-05-04,2024-05-04,"wk inc flu hosp","quantile",0.99,38.4027512302748
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.01,0
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.025,0
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.05,1.70363757041609
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.1,3.16536940247023
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.15,4.18175501654274
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.2,5.81433176513465
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.25,7.04203282199499
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.3,8.51908891156699
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.35,10.2747381147985
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.4,11.5633185320746
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.45,12.5725462989214
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.5,13.507317846267
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.55,14.5381061391326
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.6,15.5818961075728
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.65,17.0115179361443
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.7,18.8219153386716
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.75,20.7179973533075
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.8,23.2007731389089
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.85,26.435081623833
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.9,30.3238400617334
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.95,36.2676522359637
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.975,42.2768339558715
"01",1,2024-05-11,2024-05-04,"wk inc flu hosp","quantile",0.99,51.331563688702
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.01,0
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.025,0
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.05,0.772683696855684
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.1,2.60987180004388
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.15,3.37530338521892
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.2,5.46172019864351
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.25,6.89092948627077
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.3,8.75621881314396
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.35,9.95429544983303
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.4,11.5878053726978
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.45,12.9968604656795
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.5,14.2846984574178
"01",2,2024-05-18,2024-05-04,"wk inc flu hosp","quantile",0.55,15.8149042547926
