"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.01,14.4094455421306
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.025,19.4708344785987
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.05,23.314949634789
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.1,26.9472798278189
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.15,31.0768940673942
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.2,33.4925757673803
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.25,35.4245407003391
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.3,36.9194614161199
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.35,38.2289811456997
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.4,40.1802495989686
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.45,41.8889845443491
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.5,43.2094823470633
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.55,44.9821543121947
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.6,46.9537847760485
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.65,49.1361968453926
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.7,51.2634584590311
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.75,53.2076296222315
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.8,56.2805844959986
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.85,59.5107618258868
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.9,64.4443617283605
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.95,72.4218466632617
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.975,80.5030853072352
"01",0,2023-11-11,2023-11-11,"wk inc flu hosp","quantile",0.99,94.4189995351783
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.01,10.446616269788
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.025,16.1490255394698
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.05,20.4173709225884
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.1,25.4598810656439
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.15,30.077463959732
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.2,35.0529325845564
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.25,38.4969695294792
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.3,41.641170845195
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.35,45.5861395689783
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.4,48.517460231828
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.45,51.6511955836785
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.5,54.2687317519569
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.55,57.9818647235182
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.6,60.8447940070939
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.65,64.6570054267326
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.7,69.4116006692858
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.75,73.6611165104728
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.8,77.305955626174
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.85,82.9460407762441
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.9,91.4255403977509
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.95,104.07753017328
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.975,117.085907027449
"01",1,2023-11-18,2023-11-11,"wk inc flu hosp","quantile",0.99,138.297789115848
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.01,6.27628703972053
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.025,11.9433648835303
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.05,16.7730055094567
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.1,23.7612005785132
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.15,29.6253929899112
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.2,35.638010426334
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.25,40.5422233645953
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.3,46.4646517065289
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.35,50.2552977780512
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.4,54.8188851028639
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.45,60.0915958517295
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.5,65.4611362048433
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.55,70.0430566470782
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.6,77.3432547143852
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.65,84.8834071580734
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.7,92.8008672957821
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.75,102.045882257153
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.8,112.021162253763
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.85,124.535328998267
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.9,144.308127211392
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.95,167.093418420275
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.975,180.490881792251
"01",2,2023-11-25,2023-11-11,"wk inc flu hosp","quantile",0.99,205.922936855851
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.01,6.3135106899768
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.025,9.8087826882561
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.05,14.912967809806
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.1,22.4368558149634
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.15,29.4359951794359
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.2,35.8272821716299
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.25,41.8843292610403
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.3,48.3311845490173
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.35,53.05264700139
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.4,58.7529240675806
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.45,65.9066531803872
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.5,71.6383837673684
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.55,77.0444670846267
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.6,87.3857180203918
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.65,94.8754862501801
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.7,107.439308360392
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.75,119.166299907112
"01",3,2023-12-02,2023-11-11,"wk inc flu hosp","quantile",0.8,134.508465820587
