"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.01,11.5349097434939
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.025,15.7728893962343
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.05,18.8980984970189
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.1,22.3220872667414
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.15,25.6781142640717
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.2,27.933370421968
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.25,29.7877247810767
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.3,31.0059202444345
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.35,32.7674009769201
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.4,35.0950959440753
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.45,36.8149685304309
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.5,39.225339779501
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.55,41.0079872896196
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.6,42.8604811385974
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.65,44.0202965097211
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.7,45.3559868999461
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.75,47.3159587332171
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.8,49.7030794494759
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.85,52.4133761025325
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.9,57.0109233677601
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.95,64.1963848705189
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.975,71.8315609956925
"01",0,2023-11-04,2023-11-04,"wk inc flu hosp","quantile",0.99,84.7747797426936
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.01,8.1683866196346
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.025,12.7104257230735
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.05,16.3076164863917
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.1,20.6192036984256
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.15,25.3232374735715
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.2,29.3475849409149
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.25,33.5925086594359
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.3,36.532708071958
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.35,40.6687579502322
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.4,44.4946090103726
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.45,47.1729732906217
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.5,51.3054030065957
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.55,53.8334196320974
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.6,58.068911286668
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.65,60.4308038765341
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.7,63.7523246346949
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.75,66.4601433063674
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.8,71.2310144709478
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.85,76.2871616489682
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.9,82.5423293120688
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.95,92.4547729217825
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.975,105.63307200354
"01",1,2023-11-11,2023-11-04,"wk inc flu hosp","quantile",0.99,126.675660703458
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.01,6.25056397834035
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.025,9.09162256323326
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.05,13.2406687888155
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.1,19.3848762375973
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.15,25.1509357170603
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.2,30.4940826189759
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.25,36.1717041716307
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.3,41.8578087221091
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.35,46.2576428544953
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.4,50.9918028597309
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.45,56.6156550962232
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.5,63.7200854035883
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.55,68.2937073079381
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.6,74.7744993411513
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.65,80.6166221212786
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.7,85.0682255720054
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.75,92.001474740919
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.8,102.293361661958
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.85,113.829623274568
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.9,126.993522212032
"01",2,2023-11-18,2023-11-04,"wk inc flu hosp","quantile",0.95,142.251941373606
