reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.01,273.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.025,283.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.05,290.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.1,309.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.15,333.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.2,370.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.25,433.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.3,511.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.35,602.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.4,712.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.45,840.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.5,987.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.55,1191.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.6,1463.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.65,1785.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.7,2231.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.75,2809.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.8,3555.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.85,4677.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.9,6585.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.95,10214.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.975,12943.0
2024-01-06,peak inc flu hosp,NA,NA,01,quantile,0.99,14943.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.01,38.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.025,38.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.05,39.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.1,39.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.15,39.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.2,39.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.25,40.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.3,42.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.35,64.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.4,114.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.45,206.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.5,315.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.55,384.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.6,462.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.65,621.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.7,721.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.75,908.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.8,1192.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.85,1745.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.9,2210.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.95,4415.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.975,7255.0
2024-01-06,peak inc flu hosp,NA,NA,02,quantile,0.99,18941.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.01,989.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.025,1044.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.05,1088.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.1,1169.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.15,1264.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.2,1422.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.25,1660.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.3,1955.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.35,2295.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.4,2713.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.45,3190.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.5,3759.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.55,4505.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.6,5471.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.65,6652.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.7,8286.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.75,10365.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.8,13084.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.85,17195.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.9,24098.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.95,37534.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.975,47555.0
2024-01-06,peak inc flu hosp,NA,NA,04,quantile,0.99,54010.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.01,156.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.025,167.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.05,177.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.1,194.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.15,211.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.2,241.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.25,283.0
2024-01-06,peak inc flu hosp,NA,NA,05,quantile,0.3,330.0
