location,horizon,target_end_date,reference_date,target,output_type,output_type_id,value
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.01,110.183348901849
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.025,132.87136459186615
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.05,151.49261600529888
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.1,164.8268646294933
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.15,174.9478519966922
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.2,180.8138022966352
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.25,187.81096670733854
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.3,191.53956712602758
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.35,197.00189014490002
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.4,201.8968853535672
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.45,205.90103546558163
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.5,209.290823519068
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.55,215.51629447056368
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.6,219.1386615643857
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.65,226.7032879432706
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.7,233.11670179555256
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.75,240.16377040648717
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.8,246.33064482358353
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.85,256.3829625912889
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.9,269.1666236048434
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.95,293.5924448827592
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.975,325.7624069464164
01,0,2025-03-22,2025-03-22,wk inc flu hosp,quantile,0.99,372.1109554744453
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.01,74.01722547797354
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.025,91.7890137771482
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.05,108.10780353883112
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.1,124.79260807078806
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.15,136.31471250552966
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.2,146.59301147385273
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.25,154.84208504429643
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.3,158.54474381352492
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.35,166.1886841948473
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.4,173.0423192288577
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.45,176.6098240381848
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.5,180.68670904104462
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.55,189.08192560633043
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.6,194.1012051521016
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.65,203.24934638296182
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.7,210.93293018679657
01,1,2025-03-29,2025-03-22,wk inc flu hosp,quantile,0.75,220.81749394510203
