location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,97.96060745362166
02,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,7.642588753229382
04,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,137.54360354686864
05,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,86.38810435812877
06,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,647.0687369934157
08,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,39.71159353876734
09,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,15.490792543542009
10,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,22.86514923279532
11,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,0.8278913034807182
12,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,565.6077798683149
13,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,79.18319492507082
15,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,5.6385037668323195
16,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,29.812260268340108
17,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,152.2567828734623
18,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,110.28576367618105
19,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,71.52099047393996
20,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,65.49801526712987
21,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,87.39918874524551
22,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,95.31394420318232
23,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,17.741914800043524
24,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,20.988216991899563
25,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,50.550939117228886
26,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,86.1821811218018
27,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,49.96258332373901
28,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,43.30000292449393
29,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,123.42033053953651
30,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,16.97563555352676
31,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,41.871344486687136
32,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,37.99559022170921
33,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,6.923509895279902
34,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,77.10832708091723
35,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,28.760073907684017
36,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,55.53688364984574
37,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,118.64418263081616
38,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,20.81169517870533
39,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,176.75645074240728
40,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,55.96062080890116
41,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,125.56545630650776
42,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,321.799211247693
44,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,5.185979862631205
45,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,80.53165290162931
46,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,18.162300829887077
47,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,140.28054993444
48,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,470.23913901717344
49,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,17.139914991766602
50,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,6.183787706505101
51,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,125.53177314555131
53,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,133.71072404665233
54,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,89.20213565493478
55,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,67.35611290575892
56,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,0.5135153824107358
72,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,81.47824225368458
US,2026-02-07,0,2026-02-07,wk inc flu hosp,quantile,0.01,4935.7497079823615
01,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,93.49179609356554
02,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,6.429348869876276
04,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,113.87443490649437
05,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,84.37073475646841
06,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,615.5019013128809
08,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,30.681458385753192
09,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,11.334494216886347
10,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,18.84274135912706
11,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,0.6553253614261759
12,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,502.745490169005
13,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,70.42632347210422
15,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,3.920213034530556
16,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,24.54071323418432
17,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,122.51748826296367
18,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,95.70799307579786
19,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,64.10686326133931
20,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,57.01206616697096
21,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,71.68244442655993
22,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,82.26741507577192
23,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,13.997232968781532
24,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,15.535776058560261
25,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,41.37192605890939
26,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,80.52568206906915
27,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,39.400453918154284
28,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,40.09296861610388
29,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,101.9148227807498
30,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,15.273380246466953
31,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,36.81356670971126
32,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,32.58245395897516
33,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,4.9126077625678155
34,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,59.6309547741285
35,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,22.818736123022727
36,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,45.998981984226276
37,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,94.61690958097714
38,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,18.7955134793016
39,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,143.1589391389991
40,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,54.13233026963412
41,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,112.32314527252862
42,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,273.3768214870528
44,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,3.4617486908443866
45,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,68.28902704400721
46,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,15.839885359164954
47,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,121.90825794502054
48,2026-02-07,1,2026-02-14,wk inc flu hosp,quantile,0.01,423.80031516006284
