feature,importance_norm_base,importance_norm_spatial,diff,category
agg_level_national,0.0,0.0,0.0,level
agg_level_state,0.0,0.0,0.0,level
delta_xmas,0.06803985507246377,0.05122985507246377,-0.01681,other
horizon,0.04629391304347826,0.04432913043478261,-0.0019647826086956546,other
inc_trans_cs,0.051670289855072465,0.04333188405797102,-0.008338405797101447,other
inc_trans_cs_lag1,0.014991159420289855,0.008075072463768117,-0.006916086956521739,temporal_lag
inc_trans_cs_lag2,0.009125652173913043,0.004913623188405797,-0.004212028985507247,temporal_lag
inc_trans_cs_rollmean_w2,0.009417101449275362,0.004908115942028985,-0.004508985507246377,other
inc_trans_cs_rollmean_w2_lag1,0.0061520289855072465,0.0029442028985507246,-0.003207826086956522,temporal_lag
inc_trans_cs_rollmean_w2_lag2,0.007489855072463768,0.0035886956521739132,-0.0039011594202898545,temporal_lag
inc_trans_cs_rollmean_w4,0.013552463768115941,0.008085942028985507,-0.005466521739130434,other
inc_trans_cs_rollmean_w4_lag1,0.012181739130434783,0.006738405797101449,-0.005443333333333334,temporal_lag
inc_trans_cs_rollmean_w4_lag2,0.030940289855072464,0.01969,-0.011250289855072464,temporal_lag
inc_trans_cs_taylor_d1_c0_w3t_sNone,0.009830869565217391,0.0054501449275362315,-0.0043807246376811595,other
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,0.005337536231884058,0.0024182608695652173,-0.002919275362318841,temporal_lag
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,0.0042595652173913045,0.0020684057971014492,-0.0021911594202898553,temporal_lag
inc_trans_cs_taylor_d1_c0_w5t_sNone,0.012479565217391304,0.006530289855072464,-0.00594927536231884,other
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,0.007188985507246377,0.0038214492753623187,-0.0033675362318840584,temporal_lag
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,0.009754057971014493,0.005136086956521739,-0.004617971014492754,temporal_lag
inc_trans_cs_taylor_d1_c1_w3t_sNone,0.02182753623188406,0.01296159420289855,-0.008865942028985508,other
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,0.011432173913043478,0.005456666666666667,-0.005975507246376811,temporal_lag
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,0.010644347826086956,0.005070289855072464,-0.005574057971014492,temporal_lag
inc_trans_cs_taylor_d1_c1_w5t_sNone,0.02529840579710145,0.014277536231884057,-0.011020869565217393,other
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,0.020966811594202897,0.010876521739130434,-0.010090289855072463,temporal_lag
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,0.029120289855072465,0.015293478260869565,-0.0138268115942029,temporal_lag
inc_trans_cs_taylor_d2_c0_w4t_sNone,0.015356811594202898,0.009480724637681159,-0.005876086956521739,other
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,0.006421739130434783,0.0030795652173913044,-0.0033421739130434784,temporal_lag
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,0.0054704347826086954,0.0029484057971014494,-0.002522028985507246,temporal_lag
inc_trans_cs_taylor_d2_c0_w6t_sNone,0.014865652173913044,0.009193188405797102,-0.0056724637681159415,other
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,0.008021159420289855,0.003787391304347826,-0.004233768115942029,temporal_lag
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,0.009922173913043479,0.00525,-0.0046721739130434784,temporal_lag
inc_trans_cs_taylor_d2_c1_w4t_sNone,0.029531014492753624,0.022541449275362318,-0.006989565217391306,other
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,0.014009420289855072,0.007046666666666666,-0.006962753623188406,temporal_lag
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,0.012167826086956521,0.006528840579710145,-0.005638985507246377,temporal_lag
inc_trans_cs_taylor_d2_c1_w6t_sNone,0.020006521739130433,0.01267304347826087,-0.007333478260869563,other
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,0.012661739130434783,0.005950869565217391,-0.0067108695652173915,temporal_lag
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,0.01504536231884058,0.007688840579710145,-0.007356521739130435,temporal_lag
inc_trans_cs_taylor_d2_c2_w4t_sNone,0.01893623188405797,0.009898115942028985,-0.009038115942028985,other
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,0.014630144927536231,0.007141159420289855,-0.007488985507246376,temporal_lag
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,0.014439130434782609,0.006752028985507246,-0.007687101449275363,temporal_lag
inc_trans_cs_taylor_d2_c2_w6t_sNone,0.018957971014492755,0.011772173913043478,-0.007185797101449277,other
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,0.016791159420289855,0.00825623188405797,-0.008534927536231885,temporal_lag
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,0.026788985507246378,0.013878115942028986,-0.012910869565217392,temporal_lag
inc_trans_cs_wave_E,0.0,0.013653768115942029,0.013653768115942029,spatial_wave_E
inc_trans_cs_wave_E_lag1,0.0,0.009202318840579711,0.009202318840579711,spatial_wave_E
inc_trans_cs_wave_E_lag2,0.0,0.009883333333333333,0.009883333333333333,spatial_wave_E
inc_trans_cs_wave_E_velocity,0.0,0.008969710144927536,0.008969710144927536,spatial_velocity
inc_trans_cs_wave_N,0.0,0.010339855072463768,0.010339855072463768,spatial_wave_N
inc_trans_cs_wave_NE,0.0,0.013442173913043478,0.013442173913043478,spatial_wave_N
inc_trans_cs_wave_NE_lag1,0.0,0.008238985507246378,0.008238985507246378,spatial_wave_N
inc_trans_cs_wave_NE_lag2,0.0,0.011433623188405797,0.011433623188405797,spatial_wave_N
inc_trans_cs_wave_NE_velocity,0.0,0.009699710144927536,0.009699710144927536,spatial_velocity
inc_trans_cs_wave_NW,0.0,0.010430579710144928,0.010430579710144928,spatial_wave_N
inc_trans_cs_wave_NW_lag1,0.0,0.007605797101449275,0.007605797101449275,spatial_wave_N
inc_trans_cs_wave_NW_lag2,0.0,0.009662028985507247,0.009662028985507247,spatial_wave_N
inc_trans_cs_wave_NW_velocity,0.0,0.008311884057971014,0.008311884057971014,spatial_velocity
inc_trans_cs_wave_N_lag1,0.0,0.00774072463768116,0.00774072463768116,spatial_wave_N
inc_trans_cs_wave_N_lag2,0.0,0.009592753623188406,0.009592753623188406,spatial_wave_N
inc_trans_cs_wave_N_velocity,0.0,0.007464782608695653,0.007464782608695653,spatial_velocity
inc_trans_cs_wave_S,0.0,0.011769565217391304,0.011769565217391304,spatial_wave_S
inc_trans_cs_wave_SE,0.0,0.013078840579710146,0.013078840579710146,spatial_wave_SE
inc_trans_cs_wave_SE_lag1,0.0,0.006843768115942029,0.006843768115942029,spatial_wave_SE
inc_trans_cs_wave_SE_lag2,0.0,0.007432753623188406,0.007432753623188406,spatial_wave_SE
inc_trans_cs_wave_SE_velocity,0.0,0.00736695652173913,0.00736695652173913,spatial_velocity
inc_trans_cs_wave_SW,0.0,0.016894347826086956,0.016894347826086956,spatial_wave_S
inc_trans_cs_wave_SW_lag1,0.0,0.009077971014492753,0.009077971014492753,spatial_wave_S
inc_trans_cs_wave_SW_lag2,0.0,0.010368260869565217,0.010368260869565217,spatial_wave_S
inc_trans_cs_wave_SW_velocity,0.0,0.009903913043478261,0.009903913043478261,spatial_velocity
inc_trans_cs_wave_S_lag1,0.0,0.006938550724637681,0.006938550724637681,spatial_wave_S
inc_trans_cs_wave_S_lag2,0.0,0.007444057971014492,0.007444057971014492,spatial_wave_S
inc_trans_cs_wave_S_velocity,0.0,0.00851536231884058,0.00851536231884058,spatial_velocity
inc_trans_cs_wave_W,0.0,0.017029420289855074,0.017029420289855074,spatial_wave_W
inc_trans_cs_wave_W_lag1,0.0,0.01033913043478261,0.01033913043478261,spatial_wave_W
inc_trans_cs_wave_W_lag2,0.0,0.012698840579710146,0.012698840579710146,spatial_wave_W
inc_trans_cs_wave_W_velocity,0.0,0.012483333333333334,0.012483333333333334,spatial_velocity
inc_trans_cs_wave_avg,0.0,0.027024202898550724,0.027024202898550724,spatial_wave_other
inc_trans_cs_wave_avg_lag1,0.0,0.01207463768115942,0.01207463768115942,spatial_wave_other
inc_trans_cs_wave_avg_lag2,0.0,0.015412608695652174,0.015412608695652174,spatial_wave_other
inc_trans_cs_wave_avg_velocity,0.0,0.018383478260869564,0.018383478260869564,spatial_velocity
location_01,0.0009956521739130436,0.0003956521739130435,-0.0006000000000000001,other
location_02,0.0014344927536231885,0.0003733333333333333,-0.001061159420289855,other
location_04,0.0017085507246376811,0.0008628985507246377,-0.0008456521739130434,other
location_05,0.00137,0.0005633333333333333,-0.0008066666666666666,other
location_06,0.001288840579710145,3.188405797101449e-06,-0.0012856521739130434,other
location_08,0.0021269565217391304,0.0006511594202898551,-0.0014757971014492752,other
location_09,0.0023902898550724637,0.0017246376811594203,-0.0006656521739130433,other
location_10,0.002824927536231884,0.0022353623188405797,-0.0005895652173913044,other
location_11,0.002765217391304348,0.0019530434782608695,-0.0008121739130434783,other
location_12,0.0009118840579710144,0.0003721739130434783,-0.0005397101449275362,other
location_13,0.0024478260869565216,0.001108985507246377,-0.0013388405797101447,other
location_15,0.00100231884057971,9.695652173913044e-05,-0.0009053623188405796,other
location_16,0.0016882608695652174,0.0008373913043478261,-0.0008508695652173913,other
location_17,0.0006110144927536232,0.0005715942028985507,-3.9420289855072424e-05,other
location_18,0.0007255072463768115,0.00034492753623188406,-0.0003805797101449275,other
location_19,0.0026089855072463767,0.0017072463768115942,-0.0009017391304347825,other
location_20,0.0005791304347826086,0.0001253623188405797,-0.00045376811594202894,other
location_21,0.0020418840579710146,0.0006460869565217391,-0.0013957971014492755,other
location_22,0.0020566666666666667,0.0007004347826086956,-0.0013562318840579712,other
location_23,0.0005631884057971015,0.00020202898550724638,-0.0003611594202898551,other
location_24,0.001896231884057971,0.0010059420289855073,-0.0008902898550724638,other
location_25,0.0010914492753623189,0.00048130434782608694,-0.0006101449275362319,other
location_26,0.0016215942028985507,0.0006972463768115942,-0.0009243478260869565,other
location_27,0.0010663768115942028,0.0007571014492753623,-0.00030927536231884053,other
location_28,0.001988840579710145,0.0010607246376811595,-0.0009281159420289854,other
location_29,0.0018715942028985507,0.0009008695652173913,-0.0009707246376811594,other
location_30,0.0029582608695652175,0.0012343478260869564,-0.001723913043478261,other
location_31,0.0012346376811594203,0.0006918840579710145,-0.0005427536231884058,other
location_32,0.00117,0.0003115942028985507,-0.0008584057971014493,other
location_33,0.0013485507246376812,0.0007711594202898551,-0.0005773913043478261,other
location_34,0.0013263768115942029,0.0009414492753623188,-0.00038492753623188406,other
location_35,0.0012607246376811594,0.0004418840579710145,-0.0008188405797101448,other
location_36,0.0013366666666666666,0.0003543478260869565,-0.00098231884057971,other
location_37,0.0010365217391304347,0.0008595652173913044,-0.00017695652173913034,other
location_38,0.0014569565217391303,0.0004995652173913044,-0.000957391304347826,other
location_39,0.0010246376811594202,0.00039681159420289853,-0.0006278260869565217,other
location_40,0.0017960869565217391,0.0010015942028985508,-0.0007944927536231883,other
location_41,0.0017408695652173913,0.00024072463768115942,-0.0015001449275362318,other
location_42,0.00031,0.00012115942028985507,-0.00018884057971014492,other
location_44,0.0015156521739130434,0.001091159420289855,-0.00042449275362318843,other
location_45,0.0016776811594202898,0.0007601449275362319,-0.0009175362318840579,other
location_46,0.0011423188405797102,0.0004492753623188406,-0.0006930434782608697,other
location_47,0.0012671014492753622,0.0007926086956521739,-0.00047449275362318835,other
location_48,0.0005269565217391304,0.00019869565217391305,-0.00032826086956521734,other
location_49,0.0012997101449275363,0.000856231884057971,-0.0004434782608695653,other
location_50,0.0009997101449275361,0.00028507246376811596,-0.0007146376811594202,other
location_51,0.0019194202898550725,0.0012018840579710146,-0.0007175362318840579,other
location_53,0.001892608695652174,0.0002920289855072464,-0.0016005797101449276,other
location_54,0.0008689855072463768,0.00040420289855072465,-0.00046478260869565216,other
location_55,0.0019108695652173913,0.0006708695652173913,-0.00124,other
location_56,3.246376811594203e-05,9.710144927536232e-06,-2.2753623188405797e-05,other
location_72,0.003993043478260869,0.0004836231884057971,-0.0035094202898550723,other
location_US,0.0,0.0,0.0,other
log_pop,0.07336130434782609,0.032506376811594205,-0.040854927536231884,other
season_week,0.09142666666666667,0.05886768115942029,-0.03255898550724638,other
source_flusurvnet,0.015844347826086957,0.013297536231884058,-0.0025468115942029,data_source
source_ilinet,0.019473333333333332,0.014124927536231884,-0.005348405797101448,data_source
source_nhsn,0.009151884057971014,0.0076484057971014496,-0.0015034782608695646,data_source
