feat,importance,b,q_level
inc_trans_cs_wave_E_velocity,27,32,0.15
inc_trans_cs_wave_SE_velocity,23,32,0.15
inc_trans_cs_wave_S_velocity,35,32,0.15
inc_trans_cs_wave_SW_velocity,33,32,0.15
inc_trans_cs_wave_W_velocity,42,32,0.15
inc_trans_cs_wave_NW_velocity,18,32,0.15
inc_trans_cs_wave_avg_velocity,49,32,0.15
source_flusurvnet,72,32,0.15
source_ilinet,22,32,0.15
source_nhsn,5,32,0.15
agg_level_state,0,32,0.15
location_01,1,32,0.15
location_02,0,32,0.15
location_04,0,32,0.15
location_05,2,32,0.15
location_06,0,32,0.15
location_08,2,32,0.15
location_09,7,32,0.15
location_10,15,32,0.15
location_11,2,32,0.15
location_12,0,32,0.15
location_13,3,32,0.15
location_15,0,32,0.15
location_16,1,32,0.15
location_17,0,32,0.15
location_18,1,32,0.15
location_19,13,32,0.15
location_20,1,32,0.15
location_21,0,32,0.15
location_22,4,32,0.15
location_23,0,32,0.15
location_24,2,32,0.15
location_25,1,32,0.15
location_26,3,32,0.15
location_27,5,32,0.15
location_28,8,32,0.15
location_29,6,32,0.15
location_30,2,32,0.15
location_31,4,32,0.15
location_32,0,32,0.15
location_33,0,32,0.15
location_34,3,32,0.15
location_35,1,32,0.15
location_36,0,32,0.15
location_37,5,32,0.15
location_38,5,32,0.15
location_39,3,32,0.15
location_40,3,32,0.15
location_41,0,32,0.15
location_42,0,32,0.15
location_44,5,32,0.15
location_45,3,32,0.15
location_46,3,32,0.15
location_47,3,32,0.15
location_48,1,32,0.15
location_49,1,32,0.15
location_50,1,32,0.15
location_51,2,32,0.15
location_53,0,32,0.15
location_54,3,32,0.15
location_55,1,32,0.15
location_56,0,32,0.15
location_72,0,32,0.15
delta_xmas,161,32,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone,25,32,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone,53,32,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone,33,32,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone,22,32,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone,35,32,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone,38,32,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone,13,32,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone,36,32,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone,23,32,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone,48,32,0.15
inc_trans_cs_rollmean_w2,21,32,0.15
inc_trans_cs_rollmean_w4,19,32,0.15
inc_trans_cs_lag1,27,32,0.15
inc_trans_cs_lag2,21,32,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,12,32,0.15
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,9,32,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,20,32,0.15
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,22,32,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,25,32,0.15
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,22,32,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,13,32,0.15
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,19,32,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,14,32,0.15
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,15,32,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,21,32,0.15
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,40,32,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,11,32,0.15
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,8,32,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,23,32,0.15
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,9,32,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,8,32,0.15
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,18,32,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,22,32,0.15
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,48,32,0.15
inc_trans_cs_rollmean_w2_lag1,7,32,0.15
inc_trans_cs_rollmean_w2_lag2,18,32,0.15
inc_trans_cs_rollmean_w4_lag1,27,32,0.15
inc_trans_cs_rollmean_w4_lag2,46,32,0.15
horizon,122,32,0.15
inc_trans_cs,162,32,0.2
season_week,146,32,0.2
log_pop,123,32,0.2
inc_trans_cs_wave_N,21,32,0.2
inc_trans_cs_wave_NE,35,32,0.2
inc_trans_cs_wave_E,40,32,0.2
inc_trans_cs_wave_SE,36,32,0.2
inc_trans_cs_wave_S,34,32,0.2
inc_trans_cs_wave_SW,52,32,0.2
inc_trans_cs_wave_W,29,32,0.2
inc_trans_cs_wave_NW,25,32,0.2
inc_trans_cs_wave_avg,81,32,0.2
inc_trans_cs_wave_N_lag1,18,32,0.2
inc_trans_cs_wave_N_lag2,38,32,0.2
inc_trans_cs_wave_NE_lag1,18,32,0.2
inc_trans_cs_wave_NE_lag2,27,32,0.2
inc_trans_cs_wave_E_lag1,27,32,0.2
inc_trans_cs_wave_E_lag2,24,32,0.2
inc_trans_cs_wave_SE_lag1,20,32,0.2
inc_trans_cs_wave_SE_lag2,13,32,0.2
inc_trans_cs_wave_S_lag1,15,32,0.2
inc_trans_cs_wave_S_lag2,15,32,0.2
inc_trans_cs_wave_SW_lag1,25,32,0.2
inc_trans_cs_wave_SW_lag2,23,32,0.2
inc_trans_cs_wave_W_lag1,27,32,0.2
inc_trans_cs_wave_W_lag2,38,32,0.2
inc_trans_cs_wave_NW_lag1,24,32,0.2
inc_trans_cs_wave_NW_lag2,28,32,0.2
inc_trans_cs_wave_avg_lag1,48,32,0.2
inc_trans_cs_wave_avg_lag2,31,32,0.2
inc_trans_cs_wave_N_velocity,19,32,0.2
inc_trans_cs_wave_NE_velocity,30,32,0.2
inc_trans_cs_wave_E_velocity,29,32,0.2
inc_trans_cs_wave_SE_velocity,25,32,0.2
inc_trans_cs_wave_S_velocity,29,32,0.2
inc_trans_cs_wave_SW_velocity,26,32,0.2
inc_trans_cs_wave_W_velocity,49,32,0.2
inc_trans_cs_wave_NW_velocity,28,32,0.2
inc_trans_cs_wave_avg_velocity,50,32,0.2
source_flusurvnet,65,32,0.2
source_ilinet,21,32,0.2
source_nhsn,4,32,0.2
agg_level_state,0,32,0.2
location_01,0,32,0.2
location_02,0,32,0.2
location_04,1,32,0.2
location_05,2,32,0.2
location_06,0,32,0.2
location_08,1,32,0.2
location_09,9,32,0.2
location_10,12,32,0.2
location_11,3,32,0.2
location_12,0,32,0.2
location_13,4,32,0.2
location_15,0,32,0.2
location_16,3,32,0.2
location_17,0,32,0.2
location_18,0,32,0.2
location_19,13,32,0.2
location_20,0,32,0.2
location_21,1,32,0.2
location_22,0,32,0.2
location_23,0,32,0.2
location_24,2,32,0.2
location_25,0,32,0.2
location_26,2,32,0.2
location_27,4,32,0.2
location_28,10,32,0.2
location_29,6,32,0.2
location_30,6,32,0.2
location_31,5,32,0.2
location_32,0,32,0.2
location_33,0,32,0.2
location_34,3,32,0.2
location_35,3,32,0.2
location_36,0,32,0.2
location_37,0,32,0.2
location_38,6,32,0.2
location_39,5,32,0.2
location_40,6,32,0.2
location_41,0,32,0.2
location_42,1,32,0.2
location_44,4,32,0.2
location_45,2,32,0.2
location_46,5,32,0.2
location_47,2,32,0.2
location_48,0,32,0.2
location_49,0,32,0.2
location_50,4,32,0.2
location_51,5,32,0.2
location_53,0,32,0.2
location_54,7,32,0.2
location_55,5,32,0.2
location_56,0,32,0.2
location_72,0,32,0.2
delta_xmas,185,32,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone,30,32,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone,62,32,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone,31,32,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone,25,32,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone,39,32,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone,40,32,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone,18,32,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone,50,32,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone,24,32,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone,48,32,0.2
inc_trans_cs_rollmean_w2,15,32,0.2
inc_trans_cs_rollmean_w4,27,32,0.2
inc_trans_cs_lag1,24,32,0.2
inc_trans_cs_lag2,14,32,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,11,32,0.2
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,7,32,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,25,32,0.2
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,18,32,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,25,32,0.2
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,20,32,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,12,32,0.2
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,14,32,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,17,32,0.2
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,25,32,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,27,32,0.2
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,39,32,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,8,32,0.2
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,5,32,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,24,32,0.2
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,16,32,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,6,32,0.2
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,18,32,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,28,32,0.2
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,36,32,0.2
inc_trans_cs_rollmean_w2_lag1,7,32,0.2
inc_trans_cs_rollmean_w2_lag2,14,32,0.2
inc_trans_cs_rollmean_w4_lag1,15,32,0.2
inc_trans_cs_rollmean_w4_lag2,48,32,0.2
horizon,143,32,0.2
inc_trans_cs,169,32,0.25
season_week,172,32,0.25
log_pop,129,32,0.25
inc_trans_cs_wave_N,24,32,0.25
inc_trans_cs_wave_NE,35,32,0.25
inc_trans_cs_wave_E,29,32,0.25
inc_trans_cs_wave_SE,40,32,0.25
inc_trans_cs_wave_S,33,32,0.25
inc_trans_cs_wave_SW,44,32,0.25
inc_trans_cs_wave_W,36,32,0.25
inc_trans_cs_wave_NW,28,32,0.25
inc_trans_cs_wave_avg,89,32,0.25
inc_trans_cs_wave_N_lag1,29,32,0.25
inc_trans_cs_wave_N_lag2,31,32,0.25
inc_trans_cs_wave_NE_lag1,19,32,0.25
inc_trans_cs_wave_NE_lag2,35,32,0.25
inc_trans_cs_wave_E_lag1,35,32,0.25
inc_trans_cs_wave_E_lag2,27,32,0.25
inc_trans_cs_wave_SE_lag1,13,32,0.25
inc_trans_cs_wave_SE_lag2,23,32,0.25
inc_trans_cs_wave_S_lag1,20,32,0.25
inc_trans_cs_wave_S_lag2,16,32,0.25
inc_trans_cs_wave_SW_lag1,36,32,0.25
inc_trans_cs_wave_SW_lag2,29,32,0.25
inc_trans_cs_wave_W_lag1,21,32,0.25
inc_trans_cs_wave_W_lag2,40,32,0.25
inc_trans_cs_wave_NW_lag1,25,32,0.25
inc_trans_cs_wave_NW_lag2,23,32,0.25
inc_trans_cs_wave_avg_lag1,50,32,0.25
inc_trans_cs_wave_avg_lag2,30,32,0.25
inc_trans_cs_wave_N_velocity,11,32,0.25
inc_trans_cs_wave_NE_velocity,23,32,0.25
inc_trans_cs_wave_E_velocity,21,32,0.25
inc_trans_cs_wave_SE_velocity,23,32,0.25
inc_trans_cs_wave_S_velocity,25,32,0.25
inc_trans_cs_wave_SW_velocity,30,32,0.25
inc_trans_cs_wave_W_velocity,45,32,0.25
inc_trans_cs_wave_NW_velocity,14,32,0.25
inc_trans_cs_wave_avg_velocity,56,32,0.25
source_flusurvnet,50,32,0.25
source_ilinet,31,32,0.25
source_nhsn,5,32,0.25
agg_level_state,0,32,0.25
location_01,2,32,0.25
location_02,1,32,0.25
location_04,1,32,0.25
location_05,0,32,0.25
location_06,0,32,0.25
location_08,1,32,0.25
location_09,10,32,0.25
location_10,13,32,0.25
location_11,6,32,0.25
location_12,0,32,0.25
location_13,3,32,0.25
location_15,1,32,0.25
location_16,3,32,0.25
location_17,0,32,0.25
location_18,1,32,0.25
location_19,4,32,0.25
location_20,1,32,0.25
location_21,1,32,0.25
location_22,0,32,0.25
location_23,0,32,0.25
location_24,2,32,0.25
location_25,2,32,0.25
location_26,1,32,0.25
location_27,0,32,0.25
location_28,12,32,0.25
location_29,6,32,0.25
location_30,4,32,0.25
location_31,9,32,0.25
location_32,0,32,0.25
location_33,1,32,0.25
location_34,2,32,0.25
location_35,2,32,0.25
location_36,0,32,0.25
location_37,1,32,0.25
location_38,5,32,0.25
location_39,4,32,0.25
location_40,4,32,0.25
location_41,0,32,0.25
location_42,1,32,0.25
location_44,3,32,0.25
location_45,0,32,0.25
location_46,2,32,0.25
location_47,1,32,0.25
location_48,0,32,0.25
location_49,0,32,0.25
location_50,2,32,0.25
location_51,5,32,0.25
location_53,0,32,0.25
location_54,4,32,0.25
location_55,1,32,0.25
location_56,0,32,0.25
location_72,0,32,0.25
delta_xmas,194,32,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone,31,32,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone,68,32,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone,26,32,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone,25,32,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone,55,32,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone,28,32,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone,15,32,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone,64,32,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone,13,32,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone,47,32,0.25
inc_trans_cs_rollmean_w2,16,32,0.25
inc_trans_cs_rollmean_w4,20,32,0.25
inc_trans_cs_lag1,28,32,0.25
inc_trans_cs_lag2,14,32,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,8,32,0.25
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,6,32,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,15,32,0.25
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,18,32,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,14,32,0.25
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,18,32,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,11,32,0.25
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,11,32,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,11,32,0.25
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,21,32,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,27,32,0.25
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,40,32,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,7,32,0.25
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,4,32,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,12,32,0.25
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,21,32,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,32,0.25
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,21,32,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,24,32,0.25
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,42,32,0.25
inc_trans_cs_rollmean_w2_lag1,13,32,0.25
inc_trans_cs_rollmean_w2_lag2,9,32,0.25
inc_trans_cs_rollmean_w4_lag1,21,32,0.25
inc_trans_cs_rollmean_w4_lag2,44,32,0.25
horizon,143,32,0.25
inc_trans_cs,168,32,0.3
season_week,165,32,0.3
log_pop,94,32,0.3
inc_trans_cs_wave_N,22,32,0.3
inc_trans_cs_wave_NE,40,32,0.3
inc_trans_cs_wave_E,35,32,0.3
inc_trans_cs_wave_SE,48,32,0.3
inc_trans_cs_wave_S,45,32,0.3
inc_trans_cs_wave_SW,44,32,0.3
inc_trans_cs_wave_W,51,32,0.3
inc_trans_cs_wave_NW,32,32,0.3
inc_trans_cs_wave_avg,93,32,0.3
inc_trans_cs_wave_N_lag1,26,32,0.3
inc_trans_cs_wave_N_lag2,33,32,0.3
inc_trans_cs_wave_NE_lag1,14,32,0.3
inc_trans_cs_wave_NE_lag2,21,32,0.3
inc_trans_cs_wave_E_lag1,24,32,0.3
inc_trans_cs_wave_E_lag2,27,32,0.3
inc_trans_cs_wave_SE_lag1,17,32,0.3
inc_trans_cs_wave_SE_lag2,20,32,0.3
inc_trans_cs_wave_S_lag1,13,32,0.3
inc_trans_cs_wave_S_lag2,30,32,0.3
inc_trans_cs_wave_SW_lag1,29,32,0.3
inc_trans_cs_wave_SW_lag2,27,32,0.3
inc_trans_cs_wave_W_lag1,25,32,0.3
inc_trans_cs_wave_W_lag2,25,32,0.3
inc_trans_cs_wave_NW_lag1,19,32,0.3
inc_trans_cs_wave_NW_lag2,26,32,0.3
inc_trans_cs_wave_avg_lag1,53,32,0.3
inc_trans_cs_wave_avg_lag2,39,32,0.3
inc_trans_cs_wave_N_velocity,16,32,0.3
inc_trans_cs_wave_NE_velocity,23,32,0.3
inc_trans_cs_wave_E_velocity,20,32,0.3
inc_trans_cs_wave_SE_velocity,22,32,0.3
inc_trans_cs_wave_S_velocity,30,32,0.3
inc_trans_cs_wave_SW_velocity,32,32,0.3
inc_trans_cs_wave_W_velocity,46,32,0.3
inc_trans_cs_wave_NW_velocity,13,32,0.3
inc_trans_cs_wave_avg_velocity,53,32,0.3
source_flusurvnet,63,32,0.3
source_ilinet,31,32,0.3
source_nhsn,6,32,0.3
agg_level_state,0,32,0.3
location_01,0,32,0.3
location_02,0,32,0.3
location_04,2,32,0.3
location_05,1,32,0.3
location_06,0,32,0.3
location_08,0,32,0.3
location_09,9,32,0.3
location_10,10,32,0.3
location_11,10,32,0.3
location_12,0,32,0.3
location_13,4,32,0.3
location_15,0,32,0.3
location_16,3,32,0.3
location_17,0,32,0.3
location_18,0,32,0.3
location_19,6,32,0.3
location_20,0,32,0.3
location_21,4,32,0.3
location_22,3,32,0.3
location_23,0,32,0.3
location_24,4,32,0.3
location_25,1,32,0.3
location_26,4,32,0.3
location_27,1,32,0.3
location_28,13,32,0.3
location_29,2,32,0.3
location_30,6,32,0.3
location_31,1,32,0.3
location_32,0,32,0.3
location_33,0,32,0.3
location_34,3,32,0.3
location_35,1,32,0.3
location_36,3,32,0.3
location_37,0,32,0.3
location_38,5,32,0.3
location_39,3,32,0.3
location_40,4,32,0.3
location_41,0,32,0.3
location_42,1,32,0.3
location_44,5,32,0.3
location_45,0,32,0.3
location_46,3,32,0.3
location_47,2,32,0.3
location_48,0,32,0.3
location_49,1,32,0.3
location_50,2,32,0.3
location_51,5,32,0.3
location_53,0,32,0.3
location_54,2,32,0.3
location_55,0,32,0.3
location_56,0,32,0.3
location_72,1,32,0.3
delta_xmas,189,32,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone,38,32,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone,75,32,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone,31,32,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone,24,32,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone,50,32,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone,28,32,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone,13,32,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone,53,32,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone,15,32,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone,38,32,0.3
inc_trans_cs_rollmean_w2,12,32,0.3
inc_trans_cs_rollmean_w4,28,32,0.3
inc_trans_cs_lag1,20,32,0.3
inc_trans_cs_lag2,14,32,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,9,32,0.3
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,8,32,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,22,32,0.3
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,21,32,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,20,32,0.3
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,14,32,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,9,32,0.3
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,5,32,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,8,32,0.3
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,20,32,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,28,32,0.3
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,35,32,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,17,32,0.3
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,5,32,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,12,32,0.3
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,14,32,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,13,32,0.3
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,15,32,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,30,32,0.3
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,43,32,0.3
inc_trans_cs_rollmean_w2_lag1,9,32,0.3
inc_trans_cs_rollmean_w2_lag2,11,32,0.3
inc_trans_cs_rollmean_w4_lag1,18,32,0.3
inc_trans_cs_rollmean_w4_lag2,61,32,0.3
horizon,140,32,0.3
inc_trans_cs,166,32,0.35
season_week,164,32,0.35
log_pop,90,32,0.35
inc_trans_cs_wave_N,27,32,0.35
inc_trans_cs_wave_NE,33,32,0.35
inc_trans_cs_wave_E,31,32,0.35
inc_trans_cs_wave_SE,58,32,0.35
inc_trans_cs_wave_S,27,32,0.35
inc_trans_cs_wave_SW,49,32,0.35
inc_trans_cs_wave_W,54,32,0.35
inc_trans_cs_wave_NW,27,32,0.35
inc_trans_cs_wave_avg,79,32,0.35
inc_trans_cs_wave_N_lag1,23,32,0.35
inc_trans_cs_wave_N_lag2,39,32,0.35
inc_trans_cs_wave_NE_lag1,22,32,0.35
inc_trans_cs_wave_NE_lag2,21,32,0.35
inc_trans_cs_wave_E_lag1,31,32,0.35
inc_trans_cs_wave_E_lag2,29,32,0.35
inc_trans_cs_wave_SE_lag1,19,32,0.35
inc_trans_cs_wave_SE_lag2,22,32,0.35
inc_trans_cs_wave_S_lag1,22,32,0.35
inc_trans_cs_wave_S_lag2,24,32,0.35
inc_trans_cs_wave_SW_lag1,32,32,0.35
inc_trans_cs_wave_SW_lag2,23,32,0.35
inc_trans_cs_wave_W_lag1,29,32,0.35
inc_trans_cs_wave_W_lag2,36,32,0.35
inc_trans_cs_wave_NW_lag1,24,32,0.35
inc_trans_cs_wave_NW_lag2,26,32,0.35
inc_trans_cs_wave_avg_lag1,46,32,0.35
inc_trans_cs_wave_avg_lag2,44,32,0.35
inc_trans_cs_wave_N_velocity,12,32,0.35
inc_trans_cs_wave_NE_velocity,23,32,0.35
inc_trans_cs_wave_E_velocity,22,32,0.35
inc_trans_cs_wave_SE_velocity,25,32,0.35
inc_trans_cs_wave_S_velocity,25,32,0.35
inc_trans_cs_wave_SW_velocity,26,32,0.35
inc_trans_cs_wave_W_velocity,49,32,0.35
inc_trans_cs_wave_NW_velocity,25,32,0.35
inc_trans_cs_wave_avg_velocity,52,32,0.35
source_flusurvnet,52,32,0.35
source_ilinet,28,32,0.35
source_nhsn,4,32,0.35
agg_level_state,0,32,0.35
location_01,1,32,0.35
location_02,0,32,0.35
location_04,2,32,0.35
location_05,0,32,0.35
location_06,0,32,0.35
location_08,1,32,0.35
location_09,14,32,0.35
location_10,10,32,0.35
location_11,6,32,0.35
location_12,0,32,0.35
location_13,3,32,0.35
location_15,1,32,0.35
location_16,7,32,0.35
location_17,0,32,0.35
location_18,0,32,0.35
location_19,8,32,0.35
location_20,0,32,0.35
location_21,2,32,0.35
location_22,1,32,0.35
location_23,0,32,0.35
location_24,5,32,0.35
location_25,3,32,0.35
location_26,0,32,0.35
location_27,0,32,0.35
location_28,9,32,0.35
location_29,3,32,0.35
location_30,4,32,0.35
location_31,2,32,0.35
location_32,1,32,0.35
location_33,0,32,0.35
location_34,7,32,0.35
location_35,3,32,0.35
location_36,2,32,0.35
location_37,2,32,0.35
location_38,1,32,0.35
location_39,1,32,0.35
location_40,4,32,0.35
location_41,0,32,0.35
location_42,3,32,0.35
location_44,6,32,0.35
location_45,0,32,0.35
location_46,2,32,0.35
location_47,2,32,0.35
location_48,0,32,0.35
location_49,1,32,0.35
location_50,1,32,0.35
location_51,7,32,0.35
location_53,0,32,0.35
location_54,1,32,0.35
location_55,2,32,0.35
location_56,0,32,0.35
location_72,0,32,0.35
delta_xmas,187,32,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone,27,32,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone,64,32,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone,25,32,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone,31,32,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone,49,32,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone,39,32,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone,11,32,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone,35,32,0.35
inc_trans_cs_taylor_d1_c0_w5t_sNone,22,32,0.35
inc_trans_cs_taylor_d1_c1_w5t_sNone,49,32,0.35
inc_trans_cs_rollmean_w2,12,32,0.35
inc_trans_cs_rollmean_w4,29,32,0.35
inc_trans_cs_lag1,22,32,0.35
inc_trans_cs_lag2,8,32,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,17,32,0.35
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,9,32,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,18,32,0.35
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,18,32,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,25,32,0.35
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,14,32,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,11,32,0.35
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,14,32,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,12,32,0.35
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,18,32,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,27,32,0.35
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,48,32,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,10,32,0.35
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,9,32,0.35
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,12,32,0.35
