location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,32.70561559967081
02,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.0
04,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,185.4625466630644
05,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.44145278060099846
06,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,223.4892277876674
08,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,69.50384299473453
09,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,20.277941964515044
10,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,1.6705535456782523
11,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.0
12,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,270.0005572961634
13,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,166.1553394833421
15,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,4.05925125630858
16,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,8.362070652741767
17,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,39.183775654354804
18,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,59.08263202443001
19,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.0
20,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.0
21,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,4.265637914266248
22,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,48.153592930450344
23,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,0.0
24,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,17.533434172502997
25,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,42.03603326775808
26,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,46.91430869175875
27,2023-12-23,0,2023-12-23,wk inc flu hosp,quantile,0.01,4.284145496223407
