"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.01,9.33272616837618
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.025,13.2013053897209
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.05,15.3640133691754
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.1,17.9851705302327
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.15,20.4237865218482
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.2,22.2487658967058
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.25,23.316045019526
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.3,24.3482862226204
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.35,24.7764608257534
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.4,26.0103946276633
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.45,26.3229132767515
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.5,26.8003028123756
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.55,27.3546885553479
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.6,27.5459287513028
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.65,27.991575192629
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.7,28.4822668315811
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.75,29.5098327991976
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.8,31.3533310314833
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.85,32.6169711653716
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.9,35.0377615250376
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.95,39.4901742466009
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.975,45.6940702591968
"01",0,2025-05-03,2025-05-03,"wk inc flu hosp","quantile",0.99,60.5055614042743
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.01,7.44085640683478
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.025,10.1269285665292
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.05,11.9851814374357
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.1,14.0786927726871
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.15,17.2192979720959
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.2,19.7110274547333
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.25,20.456964824565
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.3,21.5324291038693
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.35,21.5461693695661
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.4,22.4558854187397
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.45,22.9512802430929
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.5,23.349876180903
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.55,23.3886935358327
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.6,23.9337956384487
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.65,24.8293868777258
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.7,25.4647152505157
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.75,26.322135858821
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.8,28.41507800482
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.85,29.6652764763417
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.9,32.6044393060688
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.95,39.2212698181305
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.975,45.9559862336842
"01",1,2025-05-10,2025-05-03,"wk inc flu hosp","quantile",0.99,63.667286491508
"01",2,2025-05-17,2025-05-03,"wk inc flu hosp","quantile",0.01,5.73571362019964
"01",2,2025-05-17,2025-05-03,"wk inc flu hosp","quantile",0.025,7.88085563667597
"01",2,2025-05-17,2025-05-03,"wk inc flu hosp","quantile",0.05,9.39127202001499
