"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.01,147.251222252066
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.025,175.998592849674
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.05,192.104000662043
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.1,217.057454103743
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.15,241.758008423472
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.2,261.705113358577
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.25,276.809634627212
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.3,286.257754492543
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.35,287.296144744914
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.4,294.336612390529
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.45,307.088294071585
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.5,315.003788136141
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.55,327.958537719716
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.6,344.212149370476
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.65,368.074972893903
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.7,381.683257662559
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.75,393.747397526982
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.8,404.909373914175
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.85,420.881452781065
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.9,426.578734448794
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.95,458.097641447648
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.975,488.376465000575
"01",0,2023-12-30,2023-12-30,"wk inc flu hosp","quantile",0.99,543.029939406765
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.01,126.03419228836
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.025,150.860487124632
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.05,170.828496169072
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.1,198.696740242353
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.15,224.578243274878
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.2,243.968307222133
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.25,260.003647779115
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.3,272.212861716535
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.35,273.469410224975
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.4,276.164284723781
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.45,293.338190634179
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.5,303.276586872957
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.55,315.177118753946
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.6,328.015941256997
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.65,350.840863697257
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.7,368.132244817653
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.75,384.173765235577
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.8,408.945103880657
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.85,437.471965448328
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.9,466.497114446241
"01",1,2024-01-06,2023-12-30,"wk inc flu hosp","quantile",0.95,514.525052576808
