reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.01,473.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.025,484.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.05,492.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.1,498.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.15,498.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.2,498.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.25,498.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.3,499.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.35,504.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.4,510.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.45,519.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.5,528.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.55,543.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.6,570.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.65,623.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.7,711.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.75,874.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.8,1108.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.85,1506.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.9,2317.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.95,4397.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.975,6457.0
2026-01-24,peak inc flu hosp,NA,NA,01,quantile,0.99,10100.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.01,75.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.025,79.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.05,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.1,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.15,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.2,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.25,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.3,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.35,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.4,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.45,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.5,81.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.55,84.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.6,93.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.65,107.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.7,124.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.75,151.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.8,201.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.85,275.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.9,425.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.95,770.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.975,1233.0
2026-01-24,peak inc flu hosp,NA,NA,02,quantile,0.99,1643.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.01,337.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.025,340.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.05,349.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.1,356.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.15,357.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.2,357.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.25,357.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.3,357.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.35,360.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.4,367.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.45,378.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.5,398.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.55,419.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.6,464.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.65,540.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.7,647.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.75,764.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.8,980.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.85,1277.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.9,2059.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.95,3495.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.975,5211.0
2026-01-24,peak inc flu hosp,NA,NA,04,quantile,0.99,7994.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.01,246.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.025,250.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.05,255.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.1,260.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.15,261.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.2,261.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.25,261.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.3,261.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.35,261.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.4,262.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.45,265.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.5,269.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.55,275.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.6,282.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.65,299.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.7,344.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.75,417.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.8,541.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.85,774.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.9,1275.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.95,2248.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.975,3344.0
2026-01-24,peak inc flu hosp,NA,NA,05,quantile,0.99,5294.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.01,1394.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.025,1489.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.05,1509.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.1,1516.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.15,1520.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.2,1543.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.25,1563.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.3,1577.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.35,1590.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.4,1605.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.45,1645.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.5,1723.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.55,1922.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.6,2161.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.65,2540.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.7,2992.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.75,3650.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.8,4565.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.85,6070.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.9,9766.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.95,16690.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.975,26428.0
2026-01-24,peak inc flu hosp,NA,NA,06,quantile,0.99,35796.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.01,775.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.025,799.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.05,817.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.1,829.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.15,829.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.2,829.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.25,829.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.3,834.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.35,845.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.4,859.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.45,875.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.5,899.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.55,935.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.6,1030.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.65,1190.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.7,1443.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.75,1704.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.8,2197.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.85,2819.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.9,4775.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.95,8056.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.975,12080.0
2026-01-24,peak inc flu hosp,NA,NA,08,quantile,0.99,18053.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.01,725.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.025,746.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.05,759.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.1,777.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.15,777.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.2,777.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.25,777.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.3,777.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.35,786.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.4,799.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.45,817.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.5,850.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.55,896.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.6,994.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.65,1172.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.7,1421.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.75,1704.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.8,2177.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.85,2776.0
2026-01-24,peak inc flu hosp,NA,NA,09,quantile,0.9,4650.0
