location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.5245479737372132
02,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.6543340266588327
04,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,17.05870553573175
05,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.25974939006006836
06,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,41.87864840007457
08,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
09,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,8.492191657427458
10,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
11,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
12,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,42.26511061116022
13,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,3.9813006635227772
15,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
16,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,5.91331354818079
17,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,2.2649704561160227
18,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,2.1789650620506746
19,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
20,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
21,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,3.598531630720771
22,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.7282287033486559
23,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
24,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
25,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.20487299857491442
26,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,11.999351290241059
27,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
28,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.556312433933653
29,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.8479093854970077
30,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.647161409890126
31,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.13806538799173365
32,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,8.655064651287143
33,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,3.5814461641373923
34,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,11.095814655773866
35,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
36,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,35.41150405611424
37,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
38,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.9041637219490148
39,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
40,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
41,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
42,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,102.93609520538959
44,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,2.3097881472039408
45,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
46,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.1338951955812224
47,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,13.399079602325576
48,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,35.50820239194997
49,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
50,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
51,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.0
53,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,8.890035057454195
54,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,0.7331346858344734
55,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,4.588224883311909
56,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,1.2598667040189873
72,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,33.14583401753067
US,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.01,595.7935437048711
01,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
02,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
04,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,5.885009132507958
05,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
06,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
08,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
09,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,3.7894147518701105
10,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
11,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
12,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,13.605029999916942
13,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
15,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
16,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,2.4105023669319396
17,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
18,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
19,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
20,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
21,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
22,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
23,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
24,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
25,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
26,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
27,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
28,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
29,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
30,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
31,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
32,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,3.794294878083939
33,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,1.029438439870125
34,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
35,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
36,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,9.918055651466293
37,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
38,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.40557314918385523
39,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
40,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
41,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
42,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,59.63059639568431
44,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.43391853545863734
45,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
46,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
47,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,3.2541863005212477
48,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,6.530154648718863
49,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
50,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
51,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
53,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.617902280606949
54,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
55,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.0
56,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,0.3296297515211568
72,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,22.577908544822282
US,2026-04-11,1,2026-04-18,wk inc flu hosp,quantile,0.01,125.73723514872091
01,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
02,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
04,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
05,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
06,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
08,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
09,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
10,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
11,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
12,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
13,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
15,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
16,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
17,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
18,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
19,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
20,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
21,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
22,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
23,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
24,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
25,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
26,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
27,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
28,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
29,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
30,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
31,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
32,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
33,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
34,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
35,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
36,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
37,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
38,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
39,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
40,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
41,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
42,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,26.497416866115014
44,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
45,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
46,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
47,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
48,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
49,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
50,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
51,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
53,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
54,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
55,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
56,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
72,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,14.910349330686797
US,2026-04-11,2,2026-04-25,wk inc flu hosp,quantile,0.01,0.0
01,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
02,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
04,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
05,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
06,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
08,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
09,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
10,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
11,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
12,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
13,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
15,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
16,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
17,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
18,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
19,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
20,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
21,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
22,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
23,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
24,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
25,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
26,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
27,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
28,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
29,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
30,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
31,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
32,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
33,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
34,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
35,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
36,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
37,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
38,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
39,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
40,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
41,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
42,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,4.815019659470914
44,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
45,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
46,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
47,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
48,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
49,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
50,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
51,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
53,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
54,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
55,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
56,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
72,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,10.417714610776322
US,2026-04-11,3,2026-05-02,wk inc flu hosp,quantile,0.01,0.0
01,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,6.203790744186464
02,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,1.5963206107897827
04,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,27.78551062941795
05,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,2.5669050223292924
06,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,84.49443568666283
08,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,2.540075138519767
09,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,13.093062863796293
10,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,0.0
11,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,0.0
12,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,75.76541445219029
13,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,16.523907591426997
15,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,0.0
16,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,10.265856046984581
17,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,19.185866672690643
18,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,9.750433297824387
19,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,2.3933155659793983
20,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,2.00570193548601
21,2026-04-11,0,2026-04-11,wk inc flu hosp,quantile,0.025,10.305469666971739
