reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.01,189.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.025,195.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.05,206.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.1,223.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.15,234.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.2,255.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.25,266.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.3,278.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.35,294.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.4,308.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.45,331.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.5,363.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.55,390.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.6,444.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.65,461.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.7,470.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.75,484.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.8,504.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.85,526.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.9,609.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.95,851.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.975,1315.0
2024-12-21,peak inc flu hosp,NA,NA,01,quantile,0.99,2457.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.01,23.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.025,24.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.05,27.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.1,30.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.15,31.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.2,33.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.25,35.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.3,37.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.35,39.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.4,42.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.45,43.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.5,45.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.55,48.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.6,52.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.65,56.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.7,58.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.75,60.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.8,63.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.85,68.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.9,79.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.95,111.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.975,180.0
2024-12-21,peak inc flu hosp,NA,NA,02,quantile,0.99,285.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.01,964.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.025,981.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.05,994.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.1,1019.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.15,1041.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.2,1081.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.25,1133.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.3,1179.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.35,1229.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.4,1279.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.45,1328.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.5,1394.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.55,1496.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.6,1605.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.65,1732.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.7,1902.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.75,2039.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.8,2181.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.85,2396.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.9,2740.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.95,3685.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.975,6157.0
2024-12-21,peak inc flu hosp,NA,NA,04,quantile,0.99,12558.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.01,46.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.025,94.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.05,126.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.1,142.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.15,153.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.2,163.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.25,172.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.3,182.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.35,187.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.4,193.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.45,197.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.5,201.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.55,205.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.6,207.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.65,210.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.7,213.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.75,220.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.8,226.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.85,233.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.9,259.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.95,350.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.975,610.0
2024-12-21,peak inc flu hosp,NA,NA,05,quantile,0.99,993.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.01,1378.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.025,1413.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.05,1454.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.1,1531.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.15,1619.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.2,1728.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.25,1827.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.3,1954.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.35,2059.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.4,2159.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.45,2301.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.5,2495.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.55,2712.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.6,2929.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.65,3091.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.7,3214.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.75,3308.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.8,3425.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.85,3673.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.9,4186.0
2024-12-21,peak inc flu hosp,NA,NA,06,quantile,0.95,5584.0
