reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.01,690.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.025,704.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.05,716.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.1,736.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.15,741.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.2,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.25,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.3,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.35,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.4,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.45,742.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.5,743.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.55,745.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.6,748.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.65,752.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.7,755.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.75,759.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.8,767.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.85,796.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.9,868.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.95,1222.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.975,2119.0
2025-03-29,peak inc flu hosp,NA,NA,01,quantile,0.99,4981.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.01,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.025,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.05,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.1,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.15,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.2,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.25,62.0
2025-03-29,peak inc flu hosp,NA,NA,02,quantile,0.3,62.0
