reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.01,6126.706166992188
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.025,6241.80712890625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.05,6470.8642578125
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.1,6697.058203125
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.15,6896.051416015625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.2,7014.875
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.25,7150.8780517578125
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.3,7301.1962890625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.35,7377.071630859375
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.4,7444.35693359375
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.45,7558.88623046875
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.5,7644.7822265625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.55,7772.195361328125
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.6,7902.47119140625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.65,8027.021142578124
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.7,8148.707568359374
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.75,8274.689453125
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.8,8360.5859375
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.85,8561.0107421875
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.9,8655.496874999999
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.95,8990.4931640625
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.975,9219.5498046875
2023-12-09,wk inc flu hosp,0,US,2023-12-09,quantile,0.99,9277.10078125
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.01,5810.320947265625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.025,6154.479516601563
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.05,6436.505517578125
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.1,6614.025390625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.15,7092.181860351562
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.2,7301.1962890625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.25,7494.463134765625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.3,7664.824853515624
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.35,7787.94287109375
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.4,7976.91494140625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.45,8102.89599609375
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.5,8246.056640625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.55,8402.103076171876
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.6,8589.6435546875
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.65,8685.560546875
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.7,8790.068359375
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.75,9083.546875
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.8,9168.01171875
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.85,9334.0791015625
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.9,9680.52734375
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.95,10257.465673828125
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.975,10596.756762695311
2023-12-09,wk inc flu hosp,1,US,2023-12-16,quantile,0.99,10855.017890624997
2023-12-09,wk inc flu hosp,2,US,2023-12-23,quantile,0.01,5610.755102539062
2023-12-09,wk inc flu hosp,2,US,2023-12-23,quantile,0.025,5668.448742675781
2023-12-09,wk inc flu hosp,2,US,2023-12-23,quantile,0.05,6097.214892578125
2023-12-09,wk inc flu hosp,2,US,2023-12-23,quantile,0.1,6582.5298828125
