reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.01,942.3772387695312
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.025,982.4617309570312
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.05,1061.05859375
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.1,1178.9539794921875
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.15,1257.5509033203125
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.2,1375.4464111328125
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.25,1414.7447509765625
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.3,1454.043212890625
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.35,1532.6402587890625
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.4,1595.5177246093754
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.45,1650.5355224609375
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.5,1689.8341064453125
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.55,1768.4310302734375
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.6,1807.7293701171875
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.65,1847.02783203125
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.7,1925.6248779296875
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.75,2004.2216796875
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.8,2122.1171875
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.85,2206.6088623046876
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.9,2365.767651367187
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.95,2674.2605712890618
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.975,2910.0513488769534
2024-05-04,wk inc flu hosp,0,US,2024-05-04,quantile,0.99,3380.453940429687
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.01,706.9793914794922
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.025,785.9693603515625
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.05,825.267822265625
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.1,978.5318786621094
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.15,1055.1638244628905
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.2,1100.3570556640625
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.25,1178.9539794921875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.3,1245.7613647460937
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.35,1336.1478271484375
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.4,1375.4464111328125
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.45,1414.7447509765625
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.5,1493.3416748046875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.55,1532.6402587890625
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.6,1611.237060546875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.65,1729.132568359375
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.7,1768.4310302734375
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.75,1925.6248779296875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.8,2043.520263671875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.85,2167.3103149414064
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.9,2440.434716796875
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.95,2908.08642578125
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.975,3342.3343078613284
2024-05-04,wk inc flu hosp,1,US,2024-05-11,quantile,0.99,4087.826252441406
2024-05-04,wk inc flu hosp,2,US,2024-05-18,quantile,0.01,588.2980966186524
2024-05-04,wk inc flu hosp,2,US,2024-05-18,quantile,0.025,667.0915130615234
2024-05-04,wk inc flu hosp,2,US,2024-05-18,quantile,0.05,707.3723754882812
2024-05-04,wk inc flu hosp,2,US,2024-05-18,quantile,0.1,825.267822265625
2024-05-04,wk inc flu hosp,2,US,2024-05-18,quantile,0.15,903.8648071289062
