reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.01,1742.2667236328125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.025,1827.237860107422
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.05,1913.63720703125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.1,2027.88427734375
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.15,2052.1617797851563
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.2,2085.0078125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.25,2142.131103515625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.3,2170.69287109375
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.35,2199.254638671875
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.4,2227.81640625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.45,2256.378173828125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.5,2284.93994140625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.55,2342.0634765625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.6,2370.625244140625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.65,2399.18701171875
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.7,2427.74853515625
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.75,2484.8720703125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.8,2513.43408203125
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.85,2574.841638183594
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.9,2630.537084960937
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.95,2771.9178344726556
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.975,2857.6028930664065
2023-11-11,wk inc flu hosp,-1,US,2023-11-04,quantile,0.99,2999.269260253906
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.01,1827.0950524902344
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.025,1913.63720703125
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.05,1940.770770263672
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.1,2085.0078125
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.15,2170.69287109375
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.2,2227.81640625
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.25,2284.93994140625
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.3,2333.494946289062
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.35,2389.190393066406
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.4,2427.74853515625
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.45,2472.0192749023436
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.5,2513.43408203125
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.55,2570.557373046875
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.6,2656.24267578125
2023-11-11,wk inc flu hosp,0,US,2023-11-11,quantile,0.65,2713.365966796875
