reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.01,33495.311015625
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.025,34070.99482421875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.05,34877.9345703125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.1,36051.67265625
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.15,36369.7986328125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.2,36862.24765625
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.25,37122.2685546875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.3,37391.0078125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.35,37623.4296875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.4,37931.38984375
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.45,38262.59375
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.5,38465.96484375
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.55,38727.4375
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.6,38930.80859375
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.65,39105.125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.7,39250.38671875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.75,39308.4921875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.8,39511.86328125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.85,39869.2158203125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.9,40531.619921875
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.95,41924.70468749999
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.975,59442.11328125
2025-01-11,wk inc flu hosp,0,US,2025-01-11,quantile,0.99,59442.11328125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.01,30240.2309375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.025,31312.426025390625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.05,32128.08544921875
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.1,33547.315234375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.15,34590.3125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.2,35316.6359375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.25,35676.890625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.3,36025.5234375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.35,36228.89453125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.4,36478.746875
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.45,37000.2474609375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.5,37565.322265625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.55,38043.242578125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.6,38245.16328125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.65,38602.5126953125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.7,38901.75390625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.75,39170.4931640625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.8,39744.290625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.85,40485.1337890625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.9,41551.3734375
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.95,44190.8275390625
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.975,59442.11328125
2025-01-11,wk inc flu hosp,1,US,2025-01-18,quantile,0.99,59442.11328125
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.01,27471.78607421875
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.025,28728.17744140625
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.05,29981.08056640625
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.1,31170.7939453125
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.15,32530.4658203125
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.2,33468.87109375
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.25,34202.4599609375
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.3,34892.4609375
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.35,35212.04296875
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.4,35520.0046875
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.45,36099.608984375
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.5,36563.0
2025-01-11,wk inc flu hosp,2,US,2025-01-25,quantile,0.55,37359.0498046875
