reference_date,target,horizon,location,target_end_date,output_type,output_type_id,value
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.01,25466.091796875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.025,25496.884765625
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.05,26171.258203125002
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.1,26543.859375
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.15,26990.3626953125
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.2,27375.27734375
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.25,27683.2109375
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.3,27775.591796875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.35,27991.14453125
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.4,28453.046875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.45,28637.806640625
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.5,28730.185546875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.55,29038.119140625
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.6,29561.60546875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.65,29746.365234375
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.7,29869.5390625
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.75,29961.91796875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.8,30023.50390625
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.85,30366.84970703125
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.9,30516.19921875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.95,31563.171875
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.975,31901.8984375
2025-01-18,wk inc flu hosp,-1,US,2025-01-11,quantile,0.99,31994.279296875
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.01,20814.14134765625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.025,21392.9029296875
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.05,21981.82431640625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.1,22368.2818359375
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.15,22659.2794921875
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.2,22910.244140625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.25,23248.970703125
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.3,23569.221484375
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.35,24111.18359375
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.4,24634.671875
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.45,25329.0611328125
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.5,25943.3876953125
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.55,26403.7494140625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.6,26654.71484375
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.65,27652.41796875
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.7,27969.589453124998
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.75,28283.68212890625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.8,28970.373046875004
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.85,29869.5390625
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.9,30343.755078125
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.95,32219.070019531246
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.975,32859.57158203125
2025-01-18,wk inc flu hosp,0,US,2025-01-18,quantile,0.99,33165.041640625
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.01,17085.37580078125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.025,17921.724609375
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.05,18318.9578125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.1,18870.1578125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.15,19390.56484375
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.2,19738.529296875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.25,20069.5595703125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.3,20529.9197265625
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.35,21102.675390624998
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.4,21561.495703125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.45,22283.60048828125
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.5,23064.2109375
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.55,23834.04296875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.6,24505.340234375
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.65,25569.2482421875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.7,26399.130468749998
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.75,26874.88671875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.8,27941.874609375005
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.85,29350.6716796875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.9,30279.0900390625
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.95,32300.67167968749
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.975,33599.38046875
2025-01-18,wk inc flu hosp,1,US,2025-01-25,quantile,0.99,34521.491445312495
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.01,14533.532255859374
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.025,14625.296264648438
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.05,14993.276171875
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.1,16234.2490234375
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.15,17133.412890625
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.2,17552.203125
2025-01-18,wk inc flu hosp,2,US,2025-02-01,quantile,0.25,17975.6123046875
