location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,14.31130998213995
02,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,3.943722320408821
04,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,9.835590558194891
05,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,6.531973265159704
06,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,15.49363911317361
08,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,3.189724488119901
09,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.615391792753255
12,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,118.23262348586258
13,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,18.051194703206573
15,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,4.876480550990272
16,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,7.110640981323395
18,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,10.842306130837093
19,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.48459213432334813
21,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,9.95745766286778
22,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,15.083222135206908
23,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.40646197453505745
24,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
25,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,3.4488693179208694
26,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,5.83565158425604
27,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
28,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,13.063450315312762
29,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,14.329725897958369
30,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,2.356091955977297
32,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,1.3868117009582137
33,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,3.6547877170058234
35,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,1.381355815275773
36,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,9.971311449467475
37,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,8.35858127883266
38,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
39,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,7.239861596199392
40,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,16.665050360166063
41,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
42,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,30.01807303936105
44,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
45,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,15.15093326744934
46,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
47,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,16.268723596390622
48,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,106.35330667446922
49,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
50,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
51,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,29.895174953128645
53,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,14.535964082977989
54,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.9725457588639115
55,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,0.0
56,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,1.0781575706484037
72,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,49.916734742639086
US,2023-10-21,0,2023-10-21,wk inc flu hosp,quantile,0.01,723.1537310834858
01,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,14.551869852308938
02,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,3.927459647453183
04,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,10.169683211979898
05,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,6.85216268851387
06,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,15.851569908401926
08,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,3.240732333913502
09,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.6674448273246948
12,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,118.61426620170747
13,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,18.424997256332006
15,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,4.795365547034247
16,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,7.248321897580894
18,2023-10-21,1,2023-10-28,wk inc flu hosp,quantile,0.01,11.299448955478328
