"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.01",56
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.025",57
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.05",58
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.1",61
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.15",63.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.2",69
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.25",75
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.3",79
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.35",79.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.4",79.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.45",83
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.5",88
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.55",93
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.6",96
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.65",97
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.7",97
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.75",97.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.8",97.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.85",100.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.9",103.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.95",106.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.975",108.5
"01","2024-03-02",0,"wk inc flu hosp","2024-03-02","quantile","0.99",109.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.01",34.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.025",38
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.05",46
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.1",55
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.15",61.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.2",66
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.25",69
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.3",73
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.35",76.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.4",80.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.45",84.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.5",87.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.55",89.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.6",93.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.65",97
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.7",101
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.75",105
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.8",106.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.85",108.5
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.9",112
"01","2024-03-02",1,"wk inc flu hosp","2024-03-09","quantile","0.95",116.5
