"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.01",2
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.025",2
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.05",2.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.1",5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.15",5.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.2",6.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.25",9
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.3",12
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.35",12.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.4",13.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.45",14
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.5",15
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.55",15
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.6",15.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.65",15.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.7",15.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.75",16.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.8",16.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.85",18.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.9",20.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.95",22.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.975",23.5
"01","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.99",24.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.01",0
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.025",0
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.05",0
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.1",0.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.15",2
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.2",2.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.25",3.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.3",6
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.35",8.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.4",10
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.45",11
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.5",12
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.55",13
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.6",13.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.65",14
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.7",15.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.75",17
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.8",18.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.85",19.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.9",21
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.95",23.5
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.975",25
"01","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.99",28.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.01",0
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.025",0
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.05",0
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.1",0
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.15",0.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.2",0.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.25",1
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.3",3.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.35",5.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.4",7.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.45",9
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.5",10.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.55",11
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.6",12
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.65",13
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.7",14
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.75",15.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.8",17.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.85",19.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.9",22
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.95",24.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.975",27.5
"01","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.99",31
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.01",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.025",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.05",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.1",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.15",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.2",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.25",0
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.3",0.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.35",3.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.4",5.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.45",8
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.5",9
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.55",10
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.6",11
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.65",12
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.7",13
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.75",15
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.8",16.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.85",19
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.9",21.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.95",25.5
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.975",29
"01","2024-05-04",3,"wk inc flu hosp","2024-05-25","quantile","0.99",32
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.01",0
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.025",0
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.05",0
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.1",0
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.15",1
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.2",1.5
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.25",1.5
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.3",2
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.35",2
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.4",2
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.45",3
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.5",3
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.55",3.5
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.6",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.65",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.7",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.75",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.8",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.85",4
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.9",5
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.95",5.5
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.975",6
"02","2024-05-04",0,"wk inc flu hosp","2024-05-04","quantile","0.99",6.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.01",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.025",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.05",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.1",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.15",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.2",0
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.25",0.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.3",1
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.35",1.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.4",1.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.45",2.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.5",2.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.55",3
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.6",3
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.65",4
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.7",4
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.75",5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.8",5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.85",5.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.9",6
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.95",6.5
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.975",7
"02","2024-05-04",1,"wk inc flu hosp","2024-05-11","quantile","0.99",7.5
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.01",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.025",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.05",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.1",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.15",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.2",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.25",0
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.3",0.5
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.35",1
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.4",1.5
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.45",1.5
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.5",2
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.55",2.5
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.6",3
"02","2024-05-04",2,"wk inc flu hosp","2024-05-18","quantile","0.65",3.5
