"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.01",131.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.025",136.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.05",145.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.1",162.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.15",175.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.2",188
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.25",197.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.3",208
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.35",217.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.4",227
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.45",237.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.5",248.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.55",256.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.6",264
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.65",271
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.7",279
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.75",292
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.8",306
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.85",319
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.9",332.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.95",345
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.975",351.5
"01","2024-01-20",0,"wk inc flu hosp","2024-01-20","quantile","0.99",355.5
"01","2024-01-20",1,"wk inc flu hosp","2024-01-27","quantile","0.01",66
"01","2024-01-20",1,"wk inc flu hosp","2024-01-27","quantile","0.025",94
"01","2024-01-20",1,"wk inc flu hosp","2024-01-27","quantile","0.05",116.5
"01","2024-01-20",1,"wk inc flu hosp","2024-01-27","quantile","0.1",143
