"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.01",537
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.025",541.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.05",548.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.1",563.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.15",578
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.2",588.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.25",599.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.3",613.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.35",633
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.4",652.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.45",670
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.5",681.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.55",711.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.6",742
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.65",751.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.7",758
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.75",763
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.8",768.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.85",777
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.9",785
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.95",792.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.975",797.5
"01","2025-02-15",0,"wk inc flu hosp","2025-02-15","quantile","0.99",801
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.01",465
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.025",488
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.05",510
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.1",544.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.15",576
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.2",600.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.25",620.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.3",645
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.35",665
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.4",678.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.45",690
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.5",701
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.55",715.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.6",730.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.65",748.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.7",769.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.75",799
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.8",837.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.85",867.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.9",888.5
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.95",910
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.975",917
"01","2025-02-15",1,"wk inc flu hosp","2025-02-22","quantile","0.99",933
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.01",426
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.025",463
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.05",500.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.1",545.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.15",579.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.2",606
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.25",629
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.3",649.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.35",670
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.4",690
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.45",709.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.5",728
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.55",755.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.6",781
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.65",801
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.7",816.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.75",835.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.8",858.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.85",891.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.9",944
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.95",1006.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.975",1033.5
"01","2025-02-15",2,"wk inc flu hosp","2025-03-01","quantile","0.99",1053
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.01",406
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.025",452
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.05",492.5
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.1",543.5
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.15",582.5
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.2",613.5
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.25",640
"01","2025-02-15",3,"wk inc flu hosp","2025-03-08","quantile","0.3",663
