"location","reference_date","horizon","target","target_end_date","output_type","output_type_id","value"
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.01",299.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.025",304
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.05",311
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.1",326
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.15",339
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.2",342.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.25",346
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.3",351
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.35",356.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.4",361
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.45",367
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.5",373
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.55",382
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.6",389.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.65",396
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.7",406.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.75",415
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.8",423
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.85",439.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.9",458.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.95",480.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.975",492.5
"01","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.99",500.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.01",284
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.025",297.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.05",311
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.1",331.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.15",342.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.2",351
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.25",360
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.3",368.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.35",378
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.4",386
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.45",393.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.5",400
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.55",410.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.6",421
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.65",433
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.7",445.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.75",458.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.8",472
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.85",487.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.9",509.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.95",547
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.975",577.5
"01","2024-01-13",1,"wk inc flu hosp","2024-01-20","quantile","0.99",601.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.01",278
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.025",299.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.05",316.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.1",340
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.15",354.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.2",367.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.25",379.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.3",389.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.35",400
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.4",409.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.45",420
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.5",430.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.55",443
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.6",455
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.65",467
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.7",481.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.75",497
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.8",513.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.85",533.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.9",561.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.95",601.5
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.975",647
"01","2024-01-13",2,"wk inc flu hosp","2024-01-27","quantile","0.99",685.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.01",281
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.025",302
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.05",324
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.1",350.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.15",369
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.2",384
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.25",399
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.3",412
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.35",424
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.4",436
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.45",447
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.5",458
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.55",471.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.6",486
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.65",500.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.7",516
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.75",534.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.8",554.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.85",579
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.9",610.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.95",656.5
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.975",699
"01","2024-01-13",3,"wk inc flu hosp","2024-02-03","quantile","0.99",758
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.01",1.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.025",1.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.05",1.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.1",2.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.15",3
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.2",3
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.25",3
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.3",3.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.35",3.5
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.4",4
"02","2024-01-13",0,"wk inc flu hosp","2024-01-13","quantile","0.45",4
