location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,167.34002160734647
02,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,0.6676839703488124
04,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,547.6318547879695
05,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,101.83230475955929
06,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,780.9342699835354
08,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,161.56492218014364
09,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,92.2083852237377
10,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,23.813119458754425
11,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,22.184937258849022
12,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,754.7414233533678
13,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,345.34938002886355
15,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,13.604548546312785
16,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,60.772707856006946
17,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,283.61844959890095
18,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,272.3422789253085
19,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,39.38368834947052
20,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,48.77270029821835
21,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,138.09765734970466
22,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,202.48715204901703
23,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,20.62072576039843
24,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,169.4897830122553
25,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,286.4486215913552
26,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,283.94607937494413
27,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,92.23255658169711
28,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,160.48421993368987
29,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,195.4126084263003
30,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,52.062047953216435
31,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,28.80210716719857
32,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,83.49706194889669
33,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,26.565508400143386
34,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,369.60783675543445
35,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,117.18581169185028
36,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,620.8934828874706
37,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,502.5843103390134
38,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,16.542025976472107
39,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,317.80264573920385
40,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,85.75185890556976
41,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,69.66688471161446
42,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,546.3401026256998
44,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,21.365841844344242
45,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,314.2509063252789
46,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,24.26339901217497
47,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,294.25359661885324
48,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,1116.013193020171
49,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,43.76102404905802
50,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,8.255537597592204
51,2024-01-06,0,2024-01-06,wk inc flu hosp,quantile,0.025,369.05849176546394
